BP;Site;Wilaya;Code CNRC;Désignation CNRC;Code ONS;Désignation ONS;Andi;Ansej;Angem;Cnac;Opérations Intragroupe;Exportation ;Opérations de production de biens sans réfaction / Autres ; Activité de production de biens _Base Imposable (10%); Activité de production de biens  _Montant a payer (10%); Activité de production de biens  _Base Imposable(19%); Activité de production de biens  _Montant a payer (19%); Activités de bâtiment,de travaux publics et d´hydraulique ainsi que les activités touristiques et thermales à la l'exclusion des _Base Imposable (23%); Activités de bâtiment,de travaux publics et d´hydraulique ainsi que les activités touristiques et thermales à la l'exclusion des _Montant a payer(23%);Les activités de commerce et des services _Base Imposable(26%); Les activités de commerce et des services_Montant a payer(26%); Minimun d´imposition;Chiffre dàffaires net des Rabais, remises, ristounes;Solde clients;Provisions clients;Provisions Stocks;Stocks;Capitaux propres;Résultat net comptable de l’exercise;Dividendes distribués;Chiffre d’affaire (C.A);Résultat opérationnel;Sous-traitance générale;Consommations de l’exercice;Autres consommations;Autres services;Eléments extraordinaires (Charges);Résultat ordinaire;Produits financiers;Immobilisations financières;Perte Comptable;Résultat fiscal;Charges de personnel;Rémunérations dirigeants;Montant exonéré;Total ERA
2000045753;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;801 530 477,00;184 352 009,71;0;0;0;3 950 101 312,00;6 246 629 021,00;828 711 247,00;86 168 041,00;12 594 532 585,00;24 636 644 306,00;465 778 228,00;0;3 952 775 110,00;1 414 779 559,00;353 476 091,00;3 468 364 214,00;21 688 016,00;29 692 401,00;0;673 887 099,00;462 248,00;62 816 034,00;465 778 228,00;801 530 477,00;2 196 812 544,00;48 637 443,00;0;62 299 264 204,00
2000046036;Direction des Grandes entreprises;DIW Ouargla;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;130 776 512,00;30 078 598,00;575 741 651,00;149 692 829,00;0;12 187 872 512,00;6 301 237 867,00;0;0;3 302 806 889,00;15 270 327 243,00;1 883 557 751,00;0;12 187 872 512,00;2 106 795 354,00;295 768 178,00;5 186 886 358,00;15 859 791,00;450 082 559,00;0;2 063 329 178,00;0;99 757 317,00;0;706 518 163,00;548 178 041,00;0;0;62 606 849 713,00
2000045543;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;X;-;0;0;0;0;0;0;2 338 195 677,00;607 930 876,02;0;11 126 496 881,00;12 587 661 673,00;1 944 826 903,00;181 232 064,00;3 497 123 213,00;4 374 358 673,00;477 309 425,00;0;11 126 496 881,00;560 872 750,00;708 252 658,00;7 803 849 035,00;2 821 663 224,00;344 261 468,00;0;781 190 874,00;287 002 116,00;569 330,00;477 309 425,00;2 338 195 677,00;1 349 052 137,00;30 032 355,00;0;62 817 756 762,00
2000045409;Direction des Grandes entreprises;DIW Bordj Bou Arréridj;/;/;/;/;X;-;-;-;-;-;X;22 969 810,00;2 296 981,00;72 788 589,00;13 829 832,00;0;0;16 230 558,00;4 219 945,00;0;15 772 617 139,00;1 610 231 082,00;156 750 525,00;0;5 384 254 639,00;6 100 161 386,00;802 091 797,00;125 000 000,00;15 772 617 139,00;1 343 593 424,00;8 644 842,00;12 777 248 881,00;25 927 318,00;75 183 082,00;0;822 438 557,00;56 589 633,00;737 971 815,00;0;845 307 655,00;831 412 353,00;0;733 318 698,00;63 248 041 267,00
2000045506;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;X;X;0;0;1 923 423 452,00;365 450 455,88;0;0;63 957 821,00;16 629 033,46;0;12 270 629 144,00;669 092 693,00;186 268 242,00;70 395 786,00;1 920 462 502,00;15 474 941 016,00;1 326 749 109,00;700 000 000,00;13 777 844 224,00;1 559 659 556,00;97 759 655,00;8 623 222 915,00;102 343 666,00;508 505 852,00;0;1 697 894 261,00;172 037 486,00;1 306 229 727,00;0;1 987 381 273,00;1 266 580 863,00;388 235,00;0;63 718 386 205,00
2000045003;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;-;X;-;0;0;0;0;0;0;0;0;10 000,00;7 850 550 956,00;9 577 312 779,00;2 880 008 500,00;0;265 973 047,00;34 667 410 026,00;-61 630 540,00;0;7 850 550 956,00;136 241 663,00;0;192 523 476,00;256 834 386,00;806 987 344,00;0;-208 708 388,00;455 406 036,00;8 070 328 790,00;0;-10 961 240 172,00;2 265 628 095,00;6 194 266,00;0;64 050 371 220,00
2000044634;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;348 402 060,00;90 584 535,60;0;4 790 475 657,00;3 266 863 536,00;9 845 695,00;0;2 369 382,00;2 610 447 898,00;453 327 670,00;80 000 000,00;4 790 475 657,00;14 504 629 040,00;13 815 867 883,00;18 272 730 087,00;410 538 941,00;100 950 116,00;0;535 271 305,00;216 052 388,00;633 320 169,00;0;348 402 068,00;689 503 179,00;40 335 282,00;8;65 571 405 953,00
2000045638;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;-;-;X;0;0;17 825 017,00;3 386 753,00;0;0;1 950 670 492,00;507 174 328,00;0;13 688 109 361,00;5 010 631 442,00;0;317 985 521,00;3 510 719 124,00;8 341 850 344,00;1 337 860 921,00;0;13 918 682 086,00;1 895 322 143,00;6 502 356,00;10 798 276 224,00;24 443 220,00;44 393 741,00;0;1 848 422 002,00;109 014 960,00;3 352 368 137,00;0;1 968 495 509,00;305 052 902,00;4 149 600,00;0;66 482 279 593,00
2000044619;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;12 626 499 879,00;7 972 239 390,00;6 602 950 155,00;0;605 381 872,00;16 651 496 069,00;-552 505 036,00;0;12 626 499 879,00;120 532 446,00;0;210 559 316,00;266 071 885,00;198 844 791,00;0;564 293 823,00;334 576 367,00;22 571 286,00;552 505 036,00;453 143 830,00;8 268 428 617,00;36 804 894,00;453 143 830,00;67 560 894 499,00
2000045211;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;2 920 041 864,00;759 210 884,64;0;17 757 304 818,00;2 000 223 002,00;810 860 520,00;41 093 776,00;658 596 570,00;2 678 963 725,00;2 026 556 489,00;0;18 297 862 259,00;3 053 052 988,00;101 431 681,00;13 197 178 053,00;18 722 614,00;82 395 061,00;0;2 783 006 958,00;80 282 478,00;449 472 492,00;0;2 920 041 864,00;629 368 791,00;0;0;67 586 414 139,00
2000044996;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;193 519 305,00;19 117 241 025,00;0;0;34 616 736 436,00;659 106 115,00;2 092 870 920,00;0;193 519 305,00;5 249 435 453,00;1 187 595 397,00;1 453 258 529,00;1 631 913,00;12 896 476,00;0;2 099 382 022,00;354 299 102,00;315 017 407,00;0;-33 407 577,00;120 150 691,00;0;0;67 633 252 519,00
2000044793;Direction des Grandes entreprises;DIW Alger centre;/;/;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;3 372 027 291,00;876 727 095,66;0;0;13 054 368 773,00;3 552 241 592,00;0;7 965 368,00;28 233 437 884,00;2 458 048 370,00;0;5 388 920 398,00;3 041 492 909,00;0;13 093 689,00;6 554 023,00;119 942 459,00;0;3 338 210 353,00;295 000 000,00;5 224 489 861,00;0;3 372 027 291,00;1 046 709 442,00;0;0;69 152 502 412,00
2000045646;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;X;-;-;-;-;-;-;-;-;-;-;-;102 666 626,00;5 072 225 957,00;3 053 511 094,00;2 336 244 693,00;2 990 788 811,00;53 925 747 940,00;35 123 315,00;0;102 666 626,00;-538 171 690,00;10 918 560,00;204 683 608,00;2 343 760,00;20 413 520,00;0;75 079 540,00;630 535 206,00;2 160 433 264,00;0;38 414 298,00;60 734 130,00;0;-;70 284 359 258,00
2000045646;Direction des Grandes entreprises;DIW Alger est;/;/;/;/;-;-;-;-;X;-;-;-;-;-;-;-;-;-;-;-;102 666 626,00;5 072 225 957,00;3 053 511 094,00;2 336 244 693,00;2 990 788 811,00;53 925 747 940,00;35 123 315,00;0;102 666 626,00;-538 171 690,00;10 918 560,00;204 683 608,00;2 343 760,00;20 413 520,00;0;75 079 540,00;630 535 206,00;2 160 433 264,00;0;38 414 298,00;60 734 130,00;0;-;70 284 359 258,00
